,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
2441,c9046143d21e6226716c,0.0,1.0,0.0,1,1,0,1,0,165,50,0.0,1.0,1,0,1,0,1,704.9999,0,0,0,1,0,0,三位一体,1,0,0,0,0,0.005076142,-0.18911119,0.0,0.028571429,0.102564103,0.0,3.84217
2442,761aab4ff19e573839a9,0.0,1.0,0.0,0,1,0,1,0,171,52,1.0,1.0,1,1,0,0,0,688.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.016071429,-0.262245872,0.0,0.057142857,0.128205128,0.0,3.48823
2443,e2fbe83fb3d76ba8dd0b,0.0,1.0,0.0,0,1,0,1,0,187,74,1.0,1.0,1,1,0,0,0,284.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.002040816,-0.230780651,0.0,0.2,0.256410256,0.103448276,3.80127
2444,e70a55dc7684c71fa650,0.0,1.0,0.0,0,1,0,1,0,185,60,1.0,1.0,1,1,0,0,1,318.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.005454545,-0.26206535,0.0,0.085714286,0.205128205,0.068965517,3.32769
2445,625394b9ce08db78ce5d,0.0,0.0,1.0,0,1,0,1,0,183,73,1.0,1.0,1,1,0,0,1,652.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.00754717,-0.261967629,0.0,0.085714286,0.205128205,0.0,2.5442
2446,b1c2b8d9cab738d8040c,1.0,0.0,0.0,1,1,0,1,0,165,54,1.0,1.0,1,1,0,0,1,696.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.027065527,-0.23967302,0.0,0.028571429,0.128205128,0.034482759,3.63978
2447,51d89f88ece9c5b554c1,0.0,1.0,0.0,1,1,0,1,0,172,55,1.0,1.0,1,0,1,0,0,512.0,0,0,0,1,0,4,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.171428571,0.205128205,0.0,3.64171
2448,2323e6f0654b46a8706e,0.0,0.0,1.0,1,1,0,1,0,165,49,1.0,1.0,1,0,1,0,0,670.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.005172414,-0.26137224,0.0,0.085714286,0.153846154,0.0,3.33985
2449,34302f7a06a24bb0fc29,1.0,0.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,701.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.071428571,0.155706006,0.0,0.085714286,0.051282051,0.0,3.59968
2450,3da857fc958d6dc93111,0.0,1.0,0.0,1,1,0,1,0,164,53,0.0,1.0,1,0,0,1,0,679.0,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.033333333,-0.240854138,0.0,0.0,0.0,0.0,3.59044
2451,476b979336782fb661fb,0.0,1.0,0.0,1,1,0,1,0,166,57,1.0,1.0,1,0,1,0,1,678.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.328571429,3.136882042,0.0,0.028571429,0.230769231,0.0,3.36858
2452,c51f13fa4923d276b54f,0.0,1.0,0.0,0,1,0,1,0,176,55,0.0,1.0,1,1,0,0,0,710.9963,1,0,0,0,0,2,博雅,0,1,0,0,0,0.016018307,-0.231642437,0.0,0.171428571,0.256410256,0.0,3.69198
2453,56a8bb8e636c489a4bbe,0.0,0.0,1.0,0,1,0,1,0,172,70,1.0,1.0,1,1,0,0,1,686.0,0,0,0,0,1,5,博雅,0,1,0,0,0,0.01,-0.261062704,0.333333333,0.342857143,0.256410256,0.0,3.83421
2454,8af4bcf54b35e0e43b49,0.0,1.0,0.0,0,1,0,1,0,181,85,1.0,1.0,1,1,0,0,0,693.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.105555556,1.750200164,0.0,0.171428571,0.256410256,0.0,3.74749
2455,de07803ba2ac89b41b32,0.0,1.0,0.0,1,1,0,1,0,168,54,1.0,1.0,1,1,0,0,1,293.0,0,0,0,0,1,4,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.285714286,0.230769231,0.0,3.72503
2456,d7f9959754807f95f883,0.0,1.0,0.0,0,1,0,1,0,179,76,1.0,1.0,1,1,0,0,1,686.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.040069686,-0.262245872,0.0,0.257142857,0.102564103,0.0,3.61171
2457,881bea60988acf5bca14,0.0,1.0,0.0,1,1,0,1,0,164,48,1.0,1.0,1,0,1,0,0,673.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.051282051,0.0,3.36722
2458,aa718046c90768e1906b,0.0,1.0,0.0,0,0,0,1,0,182,64,1.0,1.0,1,1,0,0,1,679.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.049206349,-0.105014366,0.0,0.0,0.153846154,0.0,1.74642
2459,13ef931858df60b0820c,0.0,1.0,0.0,0,1,0,1,0,178,58,1.0,1.0,1,1,0,0,1,309.0,1,0,0,0,0,5,博雅,0,1,0,0,0,0.016207455,-0.242004919,0.0,0.114285714,0.256410256,0.0,3.68643
2460,f335006e437a7a45be2a,0.0,1.0,0.0,0,0,0,1,0,176,67,1.0,1.0,1,0,1,0,1,695.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.018987342,-0.254372242,0.0,0.114285714,0.153846154,0.0,3.27073
2461,a7bc53ee9b83b5bb3405,0.0,1.0,0.0,1,0,0,1,0,162,50,1.0,1.0,1,0,1,0,0,669.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.0875,-0.190662528,0.0,0.0,0.076923077,0.0,3.62303
2462,2e8e32f7a97abc6cf5ac,1.0,0.0,0.0,1,1,0,1,0,163,66,1.0,1.0,1,0,0,1,0,644.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.076190476,-0.202902243,0.0,0.085714286,0.128205128,0.0,3.44145
2463,61a673502a72a7bbead0,0.0,0.0,1.0,0,1,0,1,0,184,64,1.0,1.0,1,1,0,0,0,686.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.001428571,-0.262210495,0.0,0.057142857,0.153846154,0.0,3.30295
2464,1dbccb9c211e66062e42,0.0,0.0,1.0,0,1,0,1,0,170,70,0.0,1.0,1,1,0,0,0,697.0,0,0,0,0,1,1,筑梦,0,0,0,1,0,0.02027027,-0.256043451,0.0,0.085714286,0.051282051,0.0,2.55486
2465,0424bd2a4181fcfcf3f6,1.0,0.0,0.0,1,1,0,1,0,164,54,1.0,0.0,1,0,1,0,1,604.0,0,0,1,0,0,4,筑梦,0,0,0,1,0,0.002857143,-0.259639996,0.0,0.057142857,0.153846154,0.0,3.49661
2466,74f182c6d47b8eaf58fc,1.0,0.0,0.0,1,1,1,0,0,164,54,1.0,1.0,1,0,1,0,0,607.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.007905138,-0.236877787,0.0,0.028571429,0.128205128,0.0,3.15305
2467,b26d2ad19671c53347f3,1.0,0.0,0.0,1,1,0,1,0,167,53,0.0,1.0,1,0,1,0,1,625.0,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.009174312,-0.260068525,0.0,0.057142857,0.102564103,0.0,3.46164
2468,e872d9ba86e7499b2d0f,0.0,0.0,1.0,0,1,0,1,0,172,54,1.0,1.0,1,1,0,0,1,696.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.021116139,-0.260001786,0.0,0.114285714,0.102564103,0.0,3.50554
2469,896015c94aea2ca31ed2,0.0,0.0,1.0,1,1,0,1,0,160,50,0.0,1.0,1,0,1,0,1,634.0,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.003891051,-0.261972729,0.0,0.0,0.0,0.0,3.51743
2470,000a0567b6ffc4398655,0.0,1.0,0.0,0,1,0,1,0,174,63,1.0,1.0,1,1,0,0,0,691.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.097142857,0.095088396,0.0,0.057142857,0.461538462,0.034482759,3.82705
2471,18e7d5336c4cde802289,0.0,1.0,0.0,1,0,0,1,0,161,53,1.0,1.0,1,1,0,0,0,700.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.001824818,-0.262214593,0.0,0.142857143,0.128205128,0.068965517,3.48131
2472,31113fedcb1c4336ab50,0.0,0.0,1.0,1,1,0,1,0,163,48,1.0,1.0,1,0,1,0,0,646.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.031111111,-0.243867541,0.0,0.057142857,0.076923077,0.0,3.14822
2473,d7e83e9362654b6b75e0,0.0,1.0,0.0,1,1,0,1,0,166,55,1.0,1.0,1,1,0,0,0,666.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.007371007,-0.25924906,0.0,0.057142857,0.153846154,0.0,3.61983
2474,5b27b7350ac5180e4136,0.0,1.0,0.0,1,1,0,1,0,165,85,1.0,1.0,1,0,1,0,1,675.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.046153846,-0.233255066,0.0,0.028571429,0.0,0.0,3.48833
2475,fdb3adc048dcafe7b2ed,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,658.9886,1,0,0,0,0,5,自主,0,1,0,0,0,0.154098361,-0.114554561,0.0,0.0,0.025641026,0.103448276,3.06778
2476,eb81071c1413861e9567,0.0,0.0,1.0,1,1,0,1,0,166,63,1.0,1.0,1,0,1,0,0,681.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.001851852,-0.261636456,0.0,0.114285714,0.205128205,0.0,3.11953
2477,cd0f0c9a7295902de440,0.0,1.0,0.0,1,1,0,1,0,157,55,1.0,1.0,1,1,0,0,0,666.0,1,0,0,0,0,2,博雅,0,1,0,0,0,0.002133713,-0.262020158,0.0,0.142857143,0.128205128,0.0,3.49988
2478,2a8116beb9a818206956,0.0,0.0,1.0,0,1,0,1,0,190,72,1.0,1.0,1,1,0,0,0,669.0,0,0,0,0,1,3,自主,0,1,0,0,0,0.022265247,-0.245787491,0.0,0.0,0.025641026,0.034482759,2.52998
2479,780257a515862b233527,0.0,0.0,1.0,0,1,0,1,0,180,70,1.0,1.0,1,1,0,0,1,684.0,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.000759878,-0.262231886,0.0,0.2,0.435897436,0.0,3.36041
2480,cde455b2a0a4aed8e1cb,1.0,0.0,0.0,0,1,0,1,0,172,60,1.0,1.0,1,1,0,0,1,662.0,1,0,0,0,0,2,自主,0,1,0,0,0,0.123339658,0.153500032,0.0,0.057142857,0.025641026,0.103448276,2.65921
2481,75c5d623449e86024bc0,0.0,1.0,0.0,0,1,0,1,0,178,57,1.0,1.0,1,1,0,0,1,702.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.000581395,-0.26220227,0.0,0.057142857,0.102564103,0.0,3.87461
2482,e939056ed07d599453b6,0.0,1.0,0.0,1,1,0,1,0,167,61,1.0,1.0,1,1,0,0,1,689.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.000563063,-0.226262713,0.0,0.114285714,0.153846154,0.068965517,3.3493
2483,47aa3b7329c6f9225708,0.0,1.0,0.0,0,1,0,1,0,176,61,1.0,1.0,1,1,0,0,1,713.9983,1,0,0,0,0,0,三位一体,1,0,0,0,0,0.03525641,-0.244646615,0.0,0.028571429,0.282051282,0.0,3.84743
2484,9a69e0607d2f02d17c7c,0.0,1.0,0.0,0,1,0,1,0,180,60,1.0,1.0,1,1,0,0,1,540.0,0,0,0,0,0,5,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.179487179,0.068965517,3.83859
2485,c742cdaaa821cc16bacc,1.0,0.0,0.0,1,0,0,1,0,165,52,0.0,1.0,1,0,1,0,0,607.0,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.002564103,-0.256806404,0.0,0.028571429,0.051282051,0.0,3.22671
2486,96af168e6790ccca6821,0.0,0.0,1.0,0,1,0,1,0,179,85,1.0,1.0,1,1,0,0,0,698.0,0,0,0,0,0,3,博雅,0,1,0,0,0,0.003,-0.257768546,0.0,0.028571429,0.179487179,0.0,3.74136
2487,4447a201848fbe287a1f,0.0,0.0,1.0,0,1,0,1,0,173,61,1.0,1.0,1,0,1,0,1,619.0,0,0,1,0,0,2,自主,0,1,0,0,0,0.001090513,-0.262243276,0.0,0.028571429,0.025641026,0.0,3.71147
2488,e7f023b55f5a8f7f8585,0.0,0.0,1.0,0,1,0,1,0,178,56,1.0,1.0,1,1,0,0,1,702.0,0,0,0,0,0,2,博雅,0,1,0,0,0,0.035,-0.247327315,0.0,0.057142857,0.128205128,0.0,3.3233
2489,225ba88dcad07ba2aa08,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,671.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.203846154,-0.133325896,0.0,0.0,0.128205128,0.0,3.59414
2490,52345aaeb3125429ba96,0.0,0.0,1.0,0,1,0,1,0,174,68,1.0,1.0,1,0,1,0,0,883.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.002762431,-0.262166242,0.0,0.0,0.128205128,0.0,3.59248
2491,65466f2bd32fd4c442d7,0.0,0.0,1.0,1,1,0,1,0,164,50,1.0,1.0,1,0,1,0,1,641.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.011804384,-0.260723482,0.0,0.142857143,0.153846154,0.0,3.50903
2492,43a05a097af19a086236,0.0,1.0,0.0,1,1,0,1,0,169,52,1.0,1.0,1,1,0,0,0,686.0,0,0,0,0,1,2,自主,0,1,0,0,0,0.257142857,0.432342304,0.0,0.285714286,0.307692308,0.0,3.31536
2493,fbe3ddf20d4f649bbd57,0.0,1.0,0.0,0,1,0,1,0,184,73,1.0,1.0,1,0,1,0,0,674.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.05625,0.639288093,0.0,0.171428571,0.179487179,0.0,3.45676
2494,a9e1fa24a50e43cefef9,0.0,0.0,1.0,0,1,0,1,0,178,58,0.0,1.0,1,1,0,0,1,682.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.000813008,-0.262226229,0.0,0.028571429,0.230769231,0.103448276,2.86897
2495,af564ed476dd5a0f3cb8,0.0,1.0,0.0,1,0,0,1,0,164,54,1.0,1.0,1,1,0,0,1,577.0,0,0,1,0,0,5,自主,0,1,0,0,0,0.756097561,-0.262245872,0.0,0.0,0.0,0.0,3.12282
2496,7831a407de400c253568,0.0,0.0,1.0,0,1,0,1,0,172,70,1.0,1.0,1,1,0,0,0,708.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.142857143,0.307692308,0.137931034,3.54819
2497,bd897dc448599296d46a,1.0,0.0,0.0,0,0,1,0,0,162,65,1.0,1.0,1,1,0,0,0,619.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.006462036,-0.262245824,0.0,0.0,0.128205128,0.0,2.42186
2498,5a6bcf02bd22e3c200bb,0.0,1.0,0.0,1,1,0,1,0,166,59,1.0,1.0,1,1,0,0,1,657.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.011627907,-0.26184143,0.0,0.057142857,0.128205128,0.0,3.63556
2499,2da6be9e03c538c3f53d,1.0,0.0,0.0,1,1,0,1,0,174,63,1.0,1.0,1,1,0,0,0,674.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.00952381,-0.261604003,0.0,0.028571429,0.307692308,0.0,3.05514
2500,2a5807276d19c5307016,0.0,0.0,1.0,0,1,0,1,0,175,68,1.0,1.0,1,1,0,0,1,680.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.049826188,-0.194805788,0.0,0.2,0.128205128,0.0,2.99286
2501,3d5d54f9b2307a577433,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,0,1,0,1,631.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.001152074,-0.262223247,0.0,0.0,0.102564103,0.0,3.39993
2502,fdbb4ab06050d70b9993,1.0,0.0,0.0,0,1,0,1,0,182,87,1.0,1.0,1,1,0,0,0,688.0,0,1,0,0,0,2,博雅,0,1,0,0,0,0.003547897,-0.261648975,0.0,0.114285714,0.153846154,0.172413793,3.40522
2503,3262e4a84a93e45a59d8,1.0,0.0,0.0,1,1,0,1,0,165,50,1.0,1.0,1,0,1,0,1,623.0,0,0,0,1,0,1,博雅,0,1,0,0,0,0.001428571,-0.261954199,0.0,0.057142857,0.179487179,0.0,3.5843
2504,748101b07d564c28995c,1.0,0.0,0.0,0,1,0,1,0,178,75,1.0,1.0,1,0,1,0,1,644.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.077777778,-0.202115863,0.0,0.171428571,0.102564103,0.0,3.39108
2505,1d366df07ea595134d5d,1.0,0.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,670.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.002666667,-0.245295307,0.0,0.0,0.051282051,0.0,3.74304
2506,f2daf69e62034d04af6e,0.0,0.0,1.0,0,0,0,1,0,174,55,0.0,1.0,1,0,1,0,1,648.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.004040404,-0.259398696,0.0,0.0,0.051282051,0.0,2.35209
2507,de984fa626408592ee44,1.0,0.0,0.0,1,0,0,1,0,164,54,0.0,1.0,1,0,1,0,0,678.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.012779553,-0.253132546,0.0,0.028571429,0.076923077,0.0,3.58102
2508,540fff2364b5e3937c60,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,690.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.001666667,-0.13931209,0.0,0.285714286,0.205128205,0.0,3.72664
2509,aeac959be3164510aade,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,690.0,0,0,0,0,1,0,国家专项,0,0,1,0,0,0.000686813,-0.261843595,0.0,0.114285714,0.230769231,0.0,3.48716
2510,8fc509aaaa02f98d203b,0.0,0.0,1.0,0,1,1,0,0,171,85,1.0,1.0,1,1,0,0,0,706.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.008484848,-0.261266559,0.0,0.114285714,0.256410256,0.103448276,3.65103
2511,d1ed7139972d69b131eb,1.0,0.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,1,682.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.04172851,-0.261368513,0.0,0.057142857,0.102564103,0.0,3.40694
2512,f6693d6456364f6ff05c,0.0,1.0,0.0,0,1,0,1,0,178,70,1.0,1.0,1,1,0,0,1,689.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.00617284,-0.261838234,0.0,0.057142857,0.153846154,0.0,2.83342
2513,25c8aaf05c8cda0293a2,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,654.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.021138211,-0.145168892,0.0,0.0,0.205128205,0.0,3.68143
2514,81625b4468188e46870c,0.0,1.0,0.0,0,1,0,1,0,178,68,1.0,1.0,1,0,1,0,0,673.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.010638298,-0.26039141,0.0,0.171428571,0.230769231,0.0,3.85245
2515,4a76fc991fe52783e87a,1.0,0.0,0.0,0,1,0,1,0,176,67,0.0,1.0,1,0,1,0,1,643.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.00125,-0.262065039,0.0,0.085714286,0.076923077,0.0,3.64237
2516,5698530adbbad295564e,1.0,0.0,0.0,0,1,0,1,0,183,65,1.0,1.0,1,1,0,0,1,692.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.007670182,-0.239874846,0.0,0.0,0.051282051,0.0,2.22553
2517,712d8c7f047378772f4b,1.0,0.0,0.0,1,1,0,1,0,157,60,1.0,1.0,1,0,1,0,1,660.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.013986014,-0.259107398,0.0,0.0,0.0,0.0,3.34609
2518,2837e845274f4e85bde9,1.0,0.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,607.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.010046885,-0.261384069,0.0,0.028571429,0.076923077,0.0,3.62372
2519,fa9dfdafe1386438d2e5,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,670.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.04172851,-0.261343939,0.0,0.0,0.025641026,0.0,3.14029
2520,cf40b16384519b9b9821,1.0,0.0,0.0,1,1,0,1,0,160,48,1.0,1.0,1,0,1,0,1,640.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.005479452,-0.262087837,0.0,0.028571429,0.076923077,0.0,3.53285
2521,2916f4f1b2dedfa8a230,1.0,0.0,0.0,0,1,0,1,0,175,55,0.0,1.0,1,1,0,0,0,688.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.007923561,-0.261424843,0.0,0.0,0.051282051,0.0,3.40291
2522,43959dba44659da5bb86,0.0,1.0,0.0,0,1,0,1,0,182,65,1.0,1.0,1,1,0,0,1,730.9995,1,0,0,0,0,0,三位一体,1,0,0,0,0,0.006825939,-0.261662716,0.0,0.0,0.102564103,0.034482759,3.87066
2523,10851119757bf2bcc7eb,1.0,0.0,0.0,0,1,0,1,0,189,67,1.0,1.0,1,1,0,0,0,649.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.410204082,2.642522305,0.0,0.0,0.025641026,0.068965517,3.7321
2524,7e4ef492d44ca6c60ddb,0.0,1.0,0.0,0,1,0,1,0,178,72,1.0,1.0,1,1,0,0,1,662.0,1,0,0,0,0,0,国家专项,0,0,1,0,0,0.001470588,-0.028245325,0.0,0.0,0.0,0.0,2.14002
2525,e52cf0e91264b7625d9f,0.0,1.0,0.0,1,1,0,1,0,162,48,1.0,1.0,1,0,1,0,0,688.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.003159558,-0.262048401,0.0,0.057142857,0.153846154,0.0,3.55967
2526,bc5e92dc443c9604a27a,0.0,1.0,0.0,0,1,0,1,0,183,80,1.0,1.0,1,1,0,0,1,673.0,0,0,0,0,1,2,自主,0,1,0,0,0,0.17370892,0.096054933,0.0,0.228571429,0.307692308,0.137931034,1.73896
2527,a1bf75a7e693617f3417,0.0,1.0,0.0,1,1,0,1,0,161,49,1.0,1.0,1,0,1,0,1,653.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.032967033,-0.241617611,0.666666667,0.4,0.435897436,0.0,3.38717
2528,bdc550c6d46cc4e23564,1.0,0.0,0.0,0,1,0,1,0,179,64,1.0,1.0,1,1,0,0,1,664.0,1,0,0,0,0,5,博雅,0,1,0,0,0,0.011516315,-0.250658848,0.0,0.0,0.128205128,0.034482759,3.09989
2529,8bdabcaf595fa8c32eec,0.0,1.0,0.0,0,1,0,1,0,170,60,1.0,1.0,1,1,0,0,1,665.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.025641026,0.0,3.54337
2530,d337e009ef51ead8278e,1.0,0.0,0.0,0,1,0,1,0,180,80,0.0,1.0,1,1,0,0,1,672.0,0,0,0,0,1,2,筑梦,0,0,0,1,0,0.001592357,-0.262151701,0.0,0.0,0.076923077,0.0,2.30804
2531,3c25b1d3f77f23e54e62,0.0,1.0,0.0,0,1,1,0,0,173,53,1.0,1.0,1,1,0,0,0,647.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.230769231,0.24137931,3.48287
2532,39c221f0b6023fc4f1de,1.0,0.0,0.0,1,0,0,1,0,163,49,1.0,1.0,1,1,0,0,1,696.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.008100147,-0.261403317,0.0,0.085714286,0.179487179,0.0,3.43655
2533,ea20a6316daa649fd633,0.0,1.0,0.0,0,0,0,1,0,179,71,1.0,1.0,1,1,0,0,1,662.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.030344828,-0.247820613,0.0,0.028571429,0.076923077,0.172413793,3.53598
2534,2c0cc4a2588e8e3fedfe,0.0,1.0,0.0,1,1,0,1,0,158,54,1.0,1.0,1,1,0,0,1,667.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.093333333,-0.262245872,0.0,0.142857143,0.076923077,0.0,3.48208
2535,26c8e45cc6cd593b9204,1.0,0.0,0.0,0,1,0,1,0,182,65,1.0,1.0,1,1,0,0,1,659.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.251827957,2.736311497,0.0,0.0,0.076923077,0.172413793,3.48734
2536,94d8668e745c71c16133,0.0,1.0,0.0,0,0,0,1,0,168,54,1.0,1.0,1,0,1,0,1,669.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.041884817,1.010253067,0.0,0.228571429,0.179487179,0.0,3.44521
2537,112c6b51fb56b5d3cbe6,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,732.999,0,0,0,0,1,5,博雅,0,1,0,0,0,0.003367003,-0.262117636,0.0,0.085714286,0.128205128,0.0,3.7087
2538,a76976364655297ee8bb,0.0,1.0,0.0,1,1,0,1,0,164,50,1.0,1.0,1,1,0,0,1,675.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.026490066,-0.048753852,0.0,0.142857143,0.025641026,0.0,3.67966
2539,eaf523c83dc3fad833c1,0.0,0.0,1.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,630.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.005194805,-0.261196631,0.0,0.2,0.076923077,0.0,3.6502
2540,9867ca77a9454ef39795,0.0,1.0,0.0,0,1,0,1,0,178,65,1.0,1.0,1,1,0,0,1,725.9993,1,0,0,0,0,5,自主,0,1,0,0,0,0.0125,-0.041581588,0.0,0.0,0.025641026,0.034482759,3.71999
2541,fb20c6d94e13ebe2edb4,1.0,0.0,0.0,1,1,0,1,0,160,52,1.0,1.0,1,1,0,0,1,680.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.04172851,-0.256667417,0.0,0.4,0.128205128,0.0,2.58032
2542,bb57f4e3a55c55cff9c9,1.0,0.0,0.0,0,1,0,1,0,183,50,1.0,1.0,1,1,0,0,0,649.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.393579902,1.637374167,0.0,0.0,0.025641026,0.068965517,3.62075
2543,85c9111b6d2cd50f0b4a,0.0,1.0,0.0,1,1,0,1,0,163,52,1.0,1.0,1,1,0,0,1,693.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.01369863,-0.228077292,0.0,0.028571429,0.076923077,0.0,3.73987
2544,6c92c2ab634ca05f58c2,0.0,1.0,0.0,1,1,0,1,0,165,51,1.0,1.0,1,1,0,0,1,524.0,0,0,0,0,1,3,博雅,0,1,0,0,0,0.030805687,-0.093874667,0.0,0.314285714,0.051282051,0.0,3.55154
2545,c52b2ceb2f610ab4e4b0,0.0,1.0,0.0,0,1,0,1,0,172,57,1.0,1.0,1,1,0,0,1,682.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.006756757,-0.188074818,0.0,0.2,0.128205128,0.0,2.71977
2546,d91253cbb7a5d81f0b75,0.0,1.0,0.0,1,1,0,1,0,165,55,0.0,1.0,1,0,1,0,1,640.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.000697593,-0.262227438,0.0,0.028571429,0.102564103,0.0,3.49704
2547,a01d29b66bfa7bc4abbf,0.0,0.0,1.0,0,1,0,1,0,173,52,1.0,1.0,1,1,0,0,1,693.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.008247423,-0.260310778,0.0,0.028571429,0.282051282,0.0,3.69727
