,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,生源省市
368,968e5cf2339bbeb797a3,0,1,0,0,1,0,1,0,182,70,1,1,1,1,0,0,0,0.918666667,1,0,0,0,0,2,0,1,0,0,0,0.00295858,-0.200532084,0,0.114285714,0.051282051,0.137931034,广东省
369,f12fa2b5541b6ed38025,0,0,1,0,1,0,1,0,181,80,1,1,1,1,0,0,0,0.941333333,0,0,0,0,0,5,0,1,0,0,0,0.013333333,-0.260879557,0,0.057142857,0.205128205,0,陕西省
370,2add5ba9822982049ccb,0,1,0,0,1,0,1,0,170,70,1,1,1,1,0,0,0,0.89012321,0,0,0,0,1,2,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0.103448276,浙江省
371,f7062710024d1a3763e2,0,1,0,1,1,0,1,0,161,46,1,1,1,1,0,0,0,0.946666667,0,0,0,0,0,4,0,1,0,0,0,0.038,-0.254313663,0,0.514285714,0.333333333,0,北京市
372,a1a0a69ce31335e27ca5,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.857333333,0,0,1,0,0,0,1,0,0,0,0,0.1,0.082468678,0,0.142857143,0.102564103,0,安徽省
373,ffbe29138c49c71f6b4c,1,0,0,0,1,0,1,0,177,55,1,1,1,1,0,0,0,0.926666667,0,1,0,0,0,3,0,1,0,0,0,0.076,1.18E-15,0,0.171428571,0.076923077,0,吉林省
374,15ae5d869e369fdf461f,1,0,0,0,1,0,1,0,178,62,1,1,1,1,0,0,0,0.814666667,1,0,0,0,0,5,0,1,0,0,0,0.063360882,-0.107157811,0,0,0.076923077,0.137931034,吉林省
375,428a8828967370d55f57,0,0,1,0,0,0,1,0,168,58,0,1,1,1,0,0,1,0.886666667,0,0,0,0,1,4,0,0,0,1,0,0.002463054,-0.18033484,0,0,0.076923077,0.103448276,湖北省
376,c3584a61453acf6ef02b,1,0,0,0,1,0,1,0,175,60,1,1,1,1,0,0,0,0.878666667,0,0,0,0,1,3,0,1,0,0,0,0.02,-0.173884198,0,0.057142857,0.076923077,0,河南省
377,9800c3836698cbe49be2,1,0,0,0,1,0,1,0,188,85,1,1,1,1,0,0,1,0.913333333,1,0,0,0,0,0,1,0,0,0,0,0.04172851,4.860683732,0,0.028571429,0.102564103,0,河南省
378,c077bc44687aee937b06,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.961333333,0,1,0,0,0,0,1,0,0,0,0,0.00273224,-0.26213906,0,0.114285714,0.205128205,0,北京市
379,6b3341bd593a45c087da,0,0,1,1,0,0,1,0,156,48,1,1,1,0,1,0,0,0.809333333,0,0,0,1,0,2,0,1,0,0,0,0.02,2.730425102,0,0.057142857,0.102564103,0,湖北省
380,a722302597ec29666326,1,0,0,0,1,0,1,0,175,77,1,1,1,1,0,0,1,0.921333333,0,1,0,0,0,4,0,1,0,0,0,0.007956989,-0.261551907,0,0.171428571,0.153846154,0.034482759,黑龙江省
381,172d7f82546805986fe8,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.892,0,0,0,0,1,0,0,0,1,0,0,0.013557324,-0.261124463,0,0,0.076923077,0,安徽省
382,6b583822912aaf2879f6,0,1,0,0,1,0,1,0,189,100,1,1,1,1,0,0,1,0.902666667,1,0,0,0,0,4,0,1,0,0,0,0.009803922,-0.225039125,0,0.2,0.282051282,0.137931034,北京市
383,b7c207ebc3847ba5875f,0,1,0,1,1,0,1,0,164,54,0,1,1,0,1,0,1,0.866666296,0,0,0,1,0,4,0,1,0,0,0,0.272844273,4.407808964,0,0.028571429,0.153846154,0,浙江省
384,c26fc7dd8f72424216f6,1,0,0,1,1,0,1,0,172,50,1,1,1,0,1,0,1,0.82,0,1,0,0,0,3,0,1,0,0,0,0.004444444,-0.261708459,0,0.171428571,0.256410256,0,江西省
385,2b43531d65c70036e0bf,0,0,1,1,1,1,0,0,163,54,1,1,1,1,0,0,0,0.897333333,0,0,0,0,0,0,0,0,1,0,0,0.04172851,1.18E-15,0,0,0.076923077,0,陕西省
386,71f2b702d98659ab20c5,0,1,0,0,1,0,1,0,174,66,1,1,1,1,0,0,0,0.826666667,0,0,0,0,0,5,0,1,0,0,0,0.1,-0.262245872,0,0.114285714,0.025641026,0,北京市
387,c26a933d6f80ce6f72f9,1,0,0,0,1,0,1,0,180,60,1,1,1,1,0,0,1,0.872,0,0,0,0,0,0,0,0,1,0,0,0.103658537,-0.090881322,0,0.028571429,0.051282051,0,宁夏回族自治区
388,399718be25cca7844000,1,0,0,1,1,0,1,0,173,56,1,1,1,0,1,0,1,0.838666667,0,1,0,0,0,4,0,1,0,0,0,0.066071429,-0.262245872,0,0.085714286,0.153846154,0,黑龙江省
389,48ae946346d3365d7626,1,0,0,0,1,0,1,0,180,74,1,1,1,1,0,0,0,0.882666667,1,0,0,0,0,0,1,0,0,0,0,0.445,0.794216921,0,0.057142857,0.205128205,0,新疆维吾尔自治区
390,af4054b2ec94f7f8aa17,1,0,0,0,1,0,1,0,172,65,0,0,1,1,0,0,0,0.886666667,0,0,0,0,1,5,0,0,0,1,0,0.000746269,-0.26115663,0,0,0.128205128,0,江西省
391,0f926c1c11224ba85d4a,0,1,0,1,1,0,1,0,157,54,1,1,1,1,0,0,0,0.803030303,0,0,0,0,0,2,0,1,0,0,0,0.002444988,-0.262196355,0,0.057142857,0.076923077,0,上海市
392,0b751654ac4933c2b651,1,0,0,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.829333333,0,0,0,1,0,0,1,0,0,0,0,0.001309758,-0.262155571,0,0.028571429,0.102564103,0,河南省
393,cf66e83703bbd3b3ad38,0,1,0,0,1,0,1,0,170,56,1,1,1,0,1,0,1,0.879011852,0,1,0,0,0,2,0,1,0,0,0,0.025614754,-0.252724015,0,0.142857143,0.179487179,0,浙江省
394,3eccd85c4e6cdf67699f,1,0,0,1,1,0,1,0,160,58,1,1,1,1,0,0,0,0.872,0,0,0,0,1,2,0,1,0,0,0,0.004484305,-0.261539774,0,0.028571429,0.256410256,0,甘肃省
395,6d88ae86d3b47113b28d,0,1,0,1,1,0,1,0,160,49,1,1,1,0,1,0,1,0.808641235,0,0,1,0,0,4,0,1,0,0,0,0.005882353,-0.261056958,0.333333333,0.228571429,0.230769231,0,浙江省
396,8168f0fca35a0038eb13,0,1,0,1,1,0,1,0,167,57,1,1,1,0,1,0,1,0.872,0,0,1,0,0,1,0,1,0,0,0,0.031595577,-0.245656738,0,0.085714286,0.102564103,0,重庆市
397,c0b6785a2eb25f3b8e0c,0,0,1,0,1,0,1,0,180,60,0,1,1,1,0,0,0,0.886666667,1,0,0,0,0,0,0,0,1,0,0,0.012,-0.249262495,0,0,0.179487179,0,陕西省
398,b53c41f88f9c602e5182,0,1,0,0,1,0,1,0,172,55,1,1,1,1,0,0,1,0.906666667,1,0,0,0,0,0,1,0,0,0,0,0.357142857,1.568872823,0,0.028571429,0.128205128,0,北京市
399,bb2c947c89466df6ff6e,0,1,0,1,1,0,1,0,165,60,1,1,1,0,1,0,0,0.897333333,0,1,0,0,0,2,0,1,0,0,0,0.003738318,-0.262147866,0,0.171428571,0.102564103,0,北京市
400,d9a8239daf055971ec0d,1,0,0,1,0,0,1,0,163,50,1,1,1,0,1,0,0,0.832,0,0,0,1,0,0,1,0,0,0,0,0.00129199,-0.262108948,0,0.142857143,0.307692308,0,内蒙古自治区
401,0543d06645d0d8c3e666,0,0,1,0,1,0,1,0,172,65,0,1,1,1,0,0,1,0.886666667,1,0,0,0,0,2,0,0,0,1,0,0.12369338,-0.262245872,0,0,0.051282051,0.103448276,湖北省
402,fc233f48ce1783ebcd62,0,1,0,1,1,0,1,0,161,45,1,1,1,1,0,0,0,0.926666667,0,0,0,1,0,0,1,0,0,0,0,0.008571429,-0.193304349,0,0.114285714,0.205128205,0,北京市
403,3d8b3f45b24cd17bed3f,0,1,0,1,1,0,1,0,166,56,1,1,1,1,0,0,1,0.890666667,0,0,0,0,0,4,0,1,0,0,0,0.000714286,-0.262235452,0,0.2,0.256410256,0.034482759,北京市
404,244d17a2b53b35f1c186,0,1,0,0,1,0,1,0,175,60,1,1,1,1,0,0,0,0.763636364,1,0,0,0,0,5,0,1,0,0,0,0.011214953,-0.261294447,0,0.028571429,0.025641026,0.103448276,上海市
405,3a76356dfdb570ca20bf,0,1,0,0,1,0,1,0,170,64,1,1,1,1,0,0,1,0.59375,0,0,0,0,1,5,0,1,0,0,0,0.002469136,-0.262226092,0,0.142857143,0.41025641,0.448275862,江苏省
406,2dfd6dfb0232f3135982,1,0,0,1,1,0,1,0,172,58,1,1,1,0,1,0,0,0.893333333,0,0,0,0,0,0,1,0,0,0,0,0.004201681,-0.258031923,0,0.085714286,0.179487179,0,河北省
407,b4b6e4d183c231eb35df,1,0,0,0,1,0,1,0,180,75,0,1,1,1,0,0,0,0.901333333,1,0,0,0,0,1,0,1,0,0,0,0.168627451,-0.073571557,0,0.085714286,0.282051282,0,黑龙江省
408,a747e788d25aa6dbd25b,1,0,0,0,1,0,1,0,170,65,0,1,1,1,0,0,0,0.881333333,1,0,0,0,0,1,0,0,0,1,0,0.013333333,-0.258358362,0,0.085714286,0.333333333,0,河南省
409,c8e784b429d77a5e3b4a,1,0,0,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.870666667,0,0,0,1,0,4,0,1,0,0,0,0.001808318,-0.262053004,0,0,0.102564103,0,河北省
410,421194155c37833b70ff,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.898666667,0,0,0,1,0,0,1,0,0,0,0,0.024301075,0.113110001,0,0.171428571,0.051282051,0,北京市
411,b25763dab2ae54fbdfe1,0,0,1,0,1,0,1,0,178,70,1,1,1,1,0,0,0,0.933333333,0,0,0,0,0,2,0,1,0,0,0,0.023333333,-0.262245872,0,0.057142857,0.435897436,0.172413793,陕西省
412,c15b772056e8ac10e0f1,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.905333333,0,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.128205128,0,广东省
413,28ef68e48097ef179f1f,0,1,0,1,0,0,1,0,156,42,1,1,1,0,1,0,0,0.887654198,0,0,1,0,0,4,0,1,0,0,0,0.04172851,-0.099950754,0,0.057142857,0.051282051,0,浙江省
414,908cae1889be2bf13964,0,1,0,0,1,0,1,0,175,58,0,1,1,1,0,0,1,0.86,0,0,0,0,1,0,0,0,1,0,0,0.002525253,-0.253886324,0,0.028571429,0.128205128,0,福建省
415,7430ec33919641b737fc,0,1,0,0,1,1,0,0,175,75,1,1,1,1,0,0,1,0.84,0,0,0,0,1,4,0,1,0,0,0,0.008,-0.255589317,0,0.114285714,0.128205128,0,北京市
416,731f32064929f8a75550,1,0,0,1,1,0,1,0,165,54,1,1,1,1,0,0,1,0.934666667,0,0,0,0,1,1,0,1,0,0,0,0.001,-0.261422439,0,0.028571429,0.205128205,0,河北省
417,d6fd9de976e9d6487131,1,0,0,0,1,0,1,0,175,80,1,1,1,1,0,0,0,0.888,0,0,0,0,1,1,0,1,0,0,0,0.003584229,-0.258884076,0,0.028571429,0.256410256,0,江西省
418,071ec77189ac4bf36dc5,0,1,0,0,1,0,1,0,186,73,1,1,1,0,1,0,0,0.861333333,0,1,0,0,0,0,1,0,0,0,0,0.001546392,-0.262224158,0,0.114285714,0.102564103,0,四川省
419,6f1ee39d20373f24caa6,0,1,0,0,1,0,1,0,175,58,1,1,1,1,0,0,1,0.806060606,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.256410256,0.172413793,上海市
420,c75ef0e498b4ba39673f,0,0,1,0,1,0,1,0,173,60,1,1,1,0,1,0,0,0.864,0,1,0,0,0,1,0,1,0,0,0,0.005148005,-0.25488815,0,0.114285714,0.153846154,0,湖南省
421,4d63992b976580c0a225,1,0,0,0,1,0,1,0,176,65,1,1,1,1,0,0,1,0.894666667,0,0,0,0,1,3,0,1,0,0,0,0.002493766,-0.26202818,0,0.2,0.282051282,0.24137931,山西省
422,7f2cdf1d38aa59b5bd55,0,0,1,0,1,0,1,0,178,80,1,1,1,1,0,0,0,0.94,0,0,0,0,0,3,0,1,0,0,0,0.027272727,0.12660983,0,0.085714286,0.128205128,0,山东省
423,8c59f098a367e98eee4e,0,1,0,1,1,0,1,0,170,58,1,1,1,0,1,0,0,0.589583333,0,0,1,0,0,3,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.051282051,0,江苏省
424,34c29197a00ff047eef1,0,0,1,1,1,0,1,0,165,55,1,1,1,1,0,0,0,0.884,1,0,0,0,0,2,0,1,0,0,0,0.009933775,-0.253698985,0,0.285714286,0.538461538,0,湖南省
425,fb4de00a3917721e4de7,0,1,0,1,1,0,1,0,165,49,1,1,1,1,0,0,0,0.916048642,1,0,0,0,0,2,0,1,0,0,0,0.076,1.18E-15,0,0,0.153846154,0.034482759,浙江省
426,2718e1267ff24288dc61,0,1,0,1,1,0,1,0,164,58,0,1,1,1,0,0,0,0.585416667,0,0,1,0,0,3,0,1,0,0,0,0.027272727,-0.188908992,0,0.057142857,0.179487179,0.034482759,江苏省
427,c066b0ba25c6318b69f2,0,1,0,1,1,0,1,0,164,58,0,1,1,1,0,0,0,0.602083333,1,0,0,0,0,5,0,1,0,0,0,0.004512635,-0.241584551,0,0,0.076923077,0,江苏省
428,b86c65630f04b810e24c,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.63125,0,0,0,0,1,5,0,1,0,0,0,0.24,1.109894357,0,0.057142857,0.41025641,0,江苏省
429,5ba8787aa6c0d1eae1cb,0,1,0,1,1,0,1,0,160,50,1,1,1,0,1,0,1,0.924,0,1,0,0,0,2,0,1,0,0,0,0.337760911,3.357714845,0,0.085714286,0.153846154,0,天津市
430,26209b77ea930837b412,0,1,0,0,1,0,1,0,183,88,1,1,1,1,0,0,1,0.885333333,0,1,0,0,0,4,0,1,0,0,0,0.001540239,-0.262003534,0,0.314285714,0.333333333,0,北京市
431,a4a66d8eb14ac9412a96,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.937333333,0,1,0,0,0,4,0,1,0,0,0,0.005405405,-0.161382604,0,0.085714286,0.179487179,0.068965517,吉林省
432,097fb706c75960a6e8b7,0,1,0,0,1,0,1,0,180,60,1,1,1,1,0,0,1,0.861333333,0,1,0,0,0,2,0,1,0,0,0,0.00969697,-0.261110686,0,0.114285714,0.076923077,0,广东省
433,0edbd711a18b2ab59709,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.908,0,0,0,0,1,4,0,1,0,0,0,0.00867052,-0.241919112,0,0,0.076923077,0,福建省
434,b507205c9b9d39b787f4,1,0,0,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.858666667,0,0,0,0,1,5,0,1,0,0,0,0.004215457,-0.262134653,0,0.028571429,0.051282051,0.137931034,辽宁省
435,58f0cd1a053221061397,0,1,0,0,1,0,1,0,167,63,1,1,1,1,0,0,1,0.6125,0,1,0,0,0,2,0,1,0,0,0,0.004048583,-0.262137557,0,0.342857143,0.461538462,0.103448276,江苏省
436,8bc39979c417dbf4c397,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.88,0,0,0,0,1,1,0,1,0,0,0,0.231481481,0.500866059,0,0.142857143,0.076923077,0,广东省
437,fa82cc95f0023a0549de,0,0,1,0,0,0,1,0,176,65,1,1,1,0,1,0,1,0.841333333,0,0,0,1,0,1,0,1,0,0,0,0.0024,-0.262184029,0,0.114285714,0.230769231,0,湖南省
438,078803c1afa96d35ab5e,0,1,0,1,1,0,1,0,167,65,1,1,1,0,1,0,1,0.629166667,0,0,0,0,0,0,1,0,0,0,0,0.005588235,-0.222600246,0,0.085714286,0.205128205,0,江苏省
439,81ea1ca3ef0c6654aaf8,0,1,0,0,1,0,1,0,173,55,1,1,1,1,0,0,1,0.862962593,1,0,0,0,0,5,0,1,0,0,0,0.023465704,-0.189882216,0,0,0.230769231,0,浙江省
440,36e26d9018b0a7dd765e,0,1,0,0,1,0,1,0,168,46,1,1,1,0,1,0,1,0.856,0,1,0,0,0,2,0,1,0,0,0,0.153846154,-0.129154034,0,0.2,0.666666667,0,广东省
441,e1c62276a815b5ae9d1d,0,1,0,1,1,0,1,0,158,43,0,1,1,0,1,0,0,0.868,0,0,1,0,0,0,1,0,0,0,0,0.00432526,-0.255673317,0,0,0.179487179,0,广东省
442,89dfe72f3b14bbfce98a,0,0,1,0,1,0,1,0,182,66,0,1,1,1,0,0,0,0.828,1,0,0,0,0,5,0,1,0,0,0,0.258181818,-0.00592717,0,0,0.051282051,0.172413793,山东省
443,ae30d5889233c9f08883,1,0,0,1,1,0,1,0,160,51,1,1,1,0,1,0,1,0.890666667,0,0,0,0,0,2,0,1,0,0,0,0.005376344,-0.261681103,0,0.057142857,0.230769231,0,广西壮族自治区
444,da8d77e56f331bbb0eac,0,1,0,1,1,0,1,0,157,55,1,1,1,0,1,0,0,0.901333333,0,0,0,1,0,0,1,0,0,0,0,0.004,-0.261948382,0,0.314285714,0.128205128,0,北京市
445,b6c830c479829cb93323,0,1,0,0,1,0,1,0,172,62,1,1,1,1,0,0,1,0.941333333,0,1,0,0,0,3,0,1,0,0,0,0.012413793,-0.260032778,0,0.028571429,0.179487179,0.034482759,重庆市
446,afe6bc1332bfe7302f76,1,0,0,0,1,0,1,0,182,72,1,1,1,1,0,0,1,0.872,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.256410256,0.034482759,山西省
447,1ce7bff4431585869be7,0,0,1,0,1,0,1,0,176,67,0,1,1,0,0,1,0,0.913333333,1,0,0,0,0,2,0,1,0,0,0,0.034042553,-0.063656931,0,0.028571429,0.025641026,0,山东省
448,a9969c5c4e64d76a1832,0,1,0,1,1,0,1,0,160,50,1,1,1,0,1,0,0,0.90987642,0,1,0,0,0,0,1,0,0,0,0,0.050980392,0.192350487,0,0.228571429,0.282051282,0,浙江省
449,4124d00ec71e7185cd73,1,0,0,0,1,0,1,0,175,85,1,1,1,1,0,0,0,0.934666667,1,0,0,0,0,5,0,1,0,0,0,0.001086957,-0.260301058,0,0,0.102564103,0.275862069,河北省
450,04ee36632022b23f5f31,0,1,0,0,1,0,1,0,184,79,1,1,1,1,0,0,1,0.796969697,0,0,0,0,1,2,0,1,0,0,0,0.137724551,0.212411653,0,0.2,0.179487179,0,上海市
451,fe89d41b7c2be4d7ec13,1,0,0,0,1,0,1,0,182,80,1,1,1,1,0,0,1,0.910666667,1,0,0,0,0,0,1,0,0,0,0,0.009198423,-0.260220749,0,0.057142857,0.179487179,0.068965517,甘肃省
452,caf5970caf9e01f1aafe,0,1,0,1,1,0,1,0,170,53,0,1,1,1,0,0,1,0.850616049,0,0,0,0,1,5,0,1,0,0,0,0.002427184,-0.26171252,0,0,0.076923077,0.103448276,浙江省
453,8c77be9ddee8741a9151,0,1,0,0,0,0,1,0,178,65,1,1,1,1,0,0,1,0.908,1,0,0,0,0,0,1,0,0,0,0,0.001935484,-0.2621039,0,0.057142857,0.205128205,0,广东省
454,066782c652df7659e4d7,0,1,0,0,1,0,1,0,177,60,0,1,1,1,0,0,1,0.87777358,0,0,0,0,1,4,0,1,0,0,0,0.129883844,0.015611662,0,0,0.153846154,0.034482759,浙江省
455,9d5d299a25872573a815,0,1,0,1,1,0,1,0,162,60,1,1,1,0,1,0,1,0.842666667,0,0,1,0,0,0,1,0,0,0,0,0.085561497,0.330918752,0,0.114285714,0.58974359,0,广东省
456,c8902cdf1b5b6bf7e08c,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.9,1,0,0,0,0,5,0,1,0,0,0,0.065868263,-0.144280856,0,0,0.153846154,0.172413793,河北省
457,3dd1933d7c4a62bb1f66,0,0,1,1,0,0,1,0,165,51,1,1,1,0,1,0,1,0.841333333,0,0,0,1,0,0,1,0,0,0,0,0.087741935,-0.255248775,0,0.114285714,0.076923077,0,湖北省
458,3a70ded801a9a0cf71a1,0,1,0,0,1,0,1,0,175,60,1,1,1,1,0,0,1,0.622916667,0,1,0,0,0,4,0,1,0,0,0,0.000712251,-0.262227173,0,0.171428571,0.205128205,0.068965517,江苏省
459,3fb782f0da593a862429,0,0,1,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.865333333,0,0,0,0,0,1,0,1,0,0,0,0.34375,1.839288289,0,0.028571429,0.230769231,0,山东省
460,e3af2e5adf632be2ace4,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.850666667,0,0,0,1,0,5,0,1,0,0,0,0.072289157,0.028873385,0,0.057142857,0.076923077,0.034482759,湖北省
461,9cc3ac9060122126bfc0,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.789393939,0,0,1,0,0,3,0,1,0,0,0,0.054666667,-0.229722239,0,0.257142857,0.384615385,0,上海市
462,2837810c5ddd881caa9d,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.910666667,0,0,0,0,1,4,0,1,0,0,0,0.016470588,-0.254908098,0,0.057142857,0.102564103,0,湖南省
463,dc2c9d51a7924a984d6a,0,0,1,1,1,0,1,0,165,55,1,1,1,0,1,0,1,0.882666667,0,0,1,0,0,0,1,0,0,0,0,0.025,-0.162524471,0,0.142857143,0.333333333,0,陕西省
464,fcd5b64cf94d45fbd234,0,1,0,0,1,0,1,0,181,67,1,1,1,1,0,0,1,0.910666667,0,0,0,0,1,3,0,1,0,0,0,0.004830918,-0.25679006,0,0,0.076923077,0,广东省
465,b6bb102779f51b0e4636,1,0,0,0,1,0,1,0,174,60,1,1,1,1,0,0,1,0.869333333,1,0,0,0,0,5,0,1,0,0,0,0.195378151,0.121355412,0,0.028571429,0.051282051,0.137931034,辽宁省
466,46861671b7286b0de76a,0,1,0,1,1,0,1,0,164,54,1,1,0,0,1,0,1,0.861333333,0,0,0,1,0,0,1,0,0,0,0,0.063636364,-0.220667047,0,0,0.051282051,0,四川省
467,d506ffb81e0f65854f59,0,1,0,0,1,0,1,0,175,95,1,1,1,1,0,0,0,0.909333333,0,0,0,0,1,1,0,1,0,0,0,0.000432339,-0.26211071,0,0.228571429,0.333333333,0.034482759,北京市
468,34b50368da64528ac684,1,0,0,0,1,0,1,0,172,60,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,2,0,1,0,0,0,0.04109589,-0.262245872,0,0,0.128205128,0,黑龙江省
469,4ff296b9d480dd38548d,0,1,0,0,1,0,1,0,172,83,1,1,1,1,0,0,1,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.00166113,-0.257645507,0,0,0.025641026,0.137931034,四川省
470,9ed9195a91449bf6c414,1,0,0,1,1,0,1,0,162,43,1,1,1,1,0,0,1,0.893333333,1,0,0,0,0,4,0,1,0,0,0,0.001030928,-0.260456155,0,0.085714286,0.384615385,0,辽宁省
471,3d56e09914b236c7e29e,0,1,0,1,1,0,1,0,170,68,1,1,1,0,1,0,0,0.889333333,0,0,1,0,0,0,1,0,0,0,0,0.003836317,-0.261761221,0,0.228571429,0.179487179,0,北京市
472,aae729687e21ea436c19,1,0,0,0,1,0,1,0,172,63,1,1,1,1,0,0,1,0.905333333,1,0,0,0,0,1,0,1,0,0,0,0.005882353,-0.26113433,0,0,0.102564103,0,内蒙古自治区
473,bf8a05bc442c846ee5ee,0,1,0,0,1,0,1,0,180,95,1,1,1,1,0,0,0,0.830666667,1,0,0,0,0,5,0,1,0,0,0,0.0125,-0.262245872,0,0.171428571,0.307692308,0,北京市
474,1c88149cce4b521970c1,0,1,0,1,1,0,1,0,161,45,1,1,1,0,1,0,1,0.834666667,0,0,0,1,0,0,0,0,1,0,0,0.004175365,-0.260453171,0,0.114285714,0.051282051,0,四川省
475,048126563fe1c6ad9f74,0,1,0,0,1,0,1,0,180,80,0,1,1,1,0,0,0,0.597916667,0,0,0,0,1,4,0,1,0,0,0,0.001818182,-0.261996538,0,0.057142857,0.128205128,0.172413793,江苏省
476,4873b16cdd7ec4894770,0,1,0,0,1,0,1,0,170,55,1,1,1,1,0,0,0,0.610416667,1,0,0,0,0,5,0,1,0,0,0,0.030769231,-0.228719917,0,0.028571429,0.256410256,0,江苏省
477,934f29bafcfc130067b8,1,0,0,1,1,0,1,0,169,63,1,1,1,0,1,0,1,0.844,0,1,0,0,0,2,0,1,0,0,0,0.04556962,-0.150765177,0,0.028571429,0.051282051,0,内蒙古自治区
478,80b3380f44548550371a,0,1,0,1,1,0,1,0,172,80,1,1,1,0,1,0,1,0.886666667,0,0,0,1,0,1,0,1,0,0,0,0.004385965,-0.259884157,0,0.2,0.205128205,0,北京市
479,34e5972ff95d2d90ce95,0,1,0,0,1,0,1,0,183,70,1,1,1,1,0,0,1,0.892,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0.137931034,北京市
480,e840ca6140ef9595396e,1,0,0,0,1,0,1,0,175,53,0,0,1,1,0,0,0,0.874666667,0,0,0,0,1,3,0,0,0,1,0,0.000571429,-0.258746166,0,0,0.025641026,0,河南省
481,1dfbc9ada95695804fa2,1,0,0,1,1,0,1,0,163,52,1,1,1,0,1,0,1,0.930666667,0,0,0,1,0,4,0,1,0,0,0,0.001923077,-0.248266984,0,0.114285714,0.076923077,0,云南省
482,ef10756d4cadb0b8c242,0,1,0,0,1,0,1,0,191,63,1,1,1,1,0,0,1,0.905333333,1,0,0,0,0,1,0,1,0,0,0,0.001904762,-0.251261715,0,0.028571429,0.051282051,0,北京市
483,48ae40d80d346d81b02c,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.861333333,0,0,1,0,0,4,0,1,0,0,0,0.046428571,-0.262245872,0,0,0.230769231,0,湖北省
484,42d57a1f9b7d1ad8323e,1,0,0,0,1,0,1,0,177,60,1,1,1,1,0,0,0,0.884,1,0,0,0,0,3,0,1,0,0,0,0.005,-0.262025747,0,0.028571429,0.128205128,0,辽宁省
485,e5affb731bd4cc351ff0,1,0,0,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.889333333,0,0,0,0,1,5,0,1,0,0,0,0.146,0.112920557,0,0.114285714,0.666666667,0.034482759,河南省
486,37e0f8d47d1ff130ee55,0,0,1,1,1,0,1,0,168,58,0,1,1,0,1,0,1,0.821333333,0,0,1,0,0,1,0,0,0,1,0,0.04172851,1.18E-15,0,0,0.102564103,0.206896552,山东省
487,3facbba5c0936ed3e83a,0,1,0,1,1,0,1,0,161,57,1,1,1,1,0,0,1,0.912,1,0,0,0,0,0,0,0,1,0,0,0.016274864,-0.258383052,0,0.171428571,0.230769231,0,重庆市
488,b0646bf24e5ef367c0ea,0,0,1,1,1,0,1,0,169,55,1,1,1,0,1,0,1,0.921333333,0,1,0,0,0,4,0,1,0,0,0,0.014141414,-0.260750078,0,0.085714286,0.179487179,0,陕西省
489,e68317b0cf67403ea0c5,0,0,1,0,0,0,1,0,175,75,0,1,1,0,1,0,0,0.805333333,0,0,0,0,0,0,0,0,1,0,0,0.0025,-0.262163325,0,0,0,0,湖北省
490,9412cc8c694ba6051a3e,1,0,0,1,1,0,1,0,166,50,1,1,1,1,0,0,0,0.872,0,0,0,0,1,2,0,0,0,1,0,0.032467532,-0.245339759,0,0.085714286,0.307692308,0,新疆维吾尔自治区
