,生源省市,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
2691,浙江省,8957a930e549f3708400,0,1,0,0,0,0,1,0,173,51,1,1,1,1,0,0,0,0.916049012,1,0,0,0,0,2,0,1,0,0,0,0.006382979,-0.217900788,0,0.171428571,0.384615385,0,2.88712
2692,浙江省,b6f5fb16c68cffc6291d,0,1,0,0,1,0,1,0,173,50,0,1,1,0,1,0,1,0.877777407,0,1,0,0,0,0,1,0,0,0,0,0.031746032,-0.248209407,0,0.028571429,0.102564103,0,3.61815
2693,四川省,0473d4851a7c70901d30,0,1,0,1,1,0,1,0,168,58,1,1,1,1,0,0,0,0.876,1,0,0,0,0,1,0,1,0,0,0,0.002564103,-0.25950299,0,0.057142857,0.153846154,0,3.72589
2694,浙江省,12492b8ac9398f35dffe,0,1,0,1,1,0,1,0,168,52,1,1,1,1,0,0,1,0.88518284,1,0,0,0,0,0,1,0,0,0,0,0.064583333,-0.191886116,0,0.057142857,0.205128205,0,3.89425
2695,辽宁省,0a48cb7251710dfde5d5,1,0,0,0,1,0,1,0,176,73,1,1,1,1,0,0,1,0.914666667,0,0,0,0,1,2,0,1,0,0,0,0.023529412,-0.102527073,0,0.2,0.230769231,0.034482759,3.05612
2696,甘肃省,e97b4ff725855f0b5b22,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.829333333,0,0,1,0,0,0,1,0,0,0,0,0.042372881,-0.134543788,0,0.257142857,0.128205128,0,3.22444
2697,浙江省,d7e3e9af85d57168ca3e,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.916049136,0,0,0,0,0,0,1,0,0,0,0,0.00990099,-0.233425443,0,0.142857143,0.307692308,0,3.6506
2698,湖南省,a139a29ed08005295ce9,0,0,1,0,1,0,1,0,173,67,1,1,1,1,0,0,0,0.881333333,1,0,0,0,0,5,0,1,0,0,0,0.164146868,1.894777901,0,0,0,0,3.51199
2699,湖南省,61123e16cebdc4f81efd,0,0,1,1,1,0,1,0,163,55,0,1,1,0,1,0,1,0.856,0,0,0,1,0,0,1,0,0,0,0,0.013089005,-0.260331666,0,0.057142857,0.461538462,0,3.44167
2700,江苏省,2dca9612d7d5512a0dc0,0,1,0,1,1,0,1,0,160,50,1,1,1,0,1,0,0,0.58125,0,0,0,1,0,2,0,1,0,0,0,0.009389671,-0.262245872,0,0.2,0.307692308,0,3.77269
2701,湖南省,1ebe58a155879f0bdf50,0,0,1,1,0,0,1,0,156,43,0,1,1,1,0,0,0,0.906666667,1,0,0,0,0,3,0,0,0,1,0,0.006479482,-0.261784359,0,0.057142857,0.384615385,0,3.56621
2702,天津市,d1bca5bbfe227c02040e,0,1,0,0,1,0,1,0,171,66,1,1,1,1,0,0,0,0.914666667,0,0,0,1,0,0,1,0,0,0,0,0.004354136,-0.260945157,0,0.028571429,0.153846154,0,3.2481
2703,辽宁省,327b52077791ff944249,1,0,0,0,1,0,1,0,177,76,1,1,1,1,0,0,0,0.912,0,0,0,0,1,0,1,0,0,0,0,0.00078125,-0.258679736,0,0.057142857,0,0,3.49915
2704,内蒙古自治区,13e84599ad04acd6f2c3,1,0,0,1,0,0,1,0,176,56,1,1,1,0,1,0,0,0.844,0,0,0,0,0,0,1,0,0,0,0,0.005263158,-0.262245872,0,0.085714286,0.128205128,0.068965517,3.41071
2705,海南省,3ece267e2d126e787be2,0,0,1,0,1,1,0,0,170,60,1,1,1,0,1,0,1,0.962105263,0,0,0,0,0,0,1,0,0,0,0,0.04172851,0.654720255,0,0,0,0,2.52919
2706,天津市,bf4478666853dc2bfc3c,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.877333333,0,0,1,0,0,0,1,0,0,0,0,0.04375,-0.238796623,0,0,0.102564103,0,3.69035
2707,山东省,9b1604af7f990617c127,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.932,0,1,0,0,0,3,0,1,0,0,0,0.008333333,-0.261475437,0,0,0.025641026,0,3.78409
2708,广西壮族自治区,8f4a30ac01269e0543be,1,0,0,0,1,0,1,0,177,65,1,1,1,1,0,0,0,0.888,0,0,0,0,1,5,0,1,0,0,0,0.00862069,-0.260664123,0,0.285714286,0.282051282,0.034482759,3.55508
2709,安徽省,b6ffab5b14c953296044,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.924,0,0,0,0,0,1,0,1,0,0,0,0.00538503,-0.243252032,0,0.028571429,0.179487179,0,3.1061
2710,江西省,bfa00852606f7273b2b2,1,0,0,0,1,0,1,0,185,72,1,1,1,1,0,0,1,0.892,1,0,0,0,0,1,0,1,0,0,0,0.001666667,-0.262156446,0,0,0.179487179,0,3.34385
2711,河南省,56b225c9f1353bd221ce,1,0,0,0,1,0,1,0,172,60,0,1,1,1,0,0,0,0.890666667,1,0,0,0,0,0,0,0,1,0,0,0.002262443,-0.262197876,0,0.114285714,0.205128205,0,3.12844
2712,西藏自治区,fe856d8537353d3651cf,1,0,0,1,0,0,1,0,159,60,1,1,1,0,1,0,0,0.726666667,0,0,1,0,0,2,0,1,0,0,0,0.002631579,-0.262123804,0,0,0.153846154,0,3.069
2713,山东省,5c468c3a4341e75a239d,0,0,1,0,1,0,1,0,175,60,0,1,1,1,0,0,0,0.908,1,0,0,0,0,2,0,1,0,0,0,0.009532888,-0.260829831,0,0,0.076923077,0.172413793,3.0512
2714,辽宁省,0ef37d5b21aba4c49a58,1,0,0,0,1,0,1,0,183,65,1,1,1,1,0,0,0,0.853333333,1,0,0,0,0,5,0,1,0,0,0,0.506329114,4.03063393,0,0.114285714,0.128205128,0,3.3643
2715,安徽省,6ef0791a3066e80c9a5b,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.877333333,1,0,0,0,0,2,0,1,0,0,0,0.006818182,-0.103837706,0,0,0.025641026,0.068965517,3.25003
2716,江苏省,9c58777d401a89d331a9,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.602083333,1,0,0,0,0,5,0,1,0,0,0,0.104938272,0.270909468,0,0.057142857,0.128205128,0.137931034,3.6175
2717,天津市,ebd62b8644a70ca5a80d,0,1,0,0,1,0,1,0,183,65,1,1,1,0,1,0,0,0.888,0,1,0,0,0,1,0,1,0,0,0,0.005555556,-0.252853419,0,0,0.153846154,0,2.9985
2718,湖北省,abdd814bc6586adbfa4a,0,0,1,0,1,0,1,0,185,81,1,1,1,1,0,0,0,0.914666667,0,0,0,0,0,1,0,1,0,0,0,0.034545455,-0.193905494,0,0.028571429,0.076923077,0,3.14571
2719,四川省,69c25b085c5327f12b61,0,1,0,0,1,0,1,0,176,56,1,1,1,1,0,0,1,0.925333333,1,0,0,0,0,1,0,1,0,0,0,0.004524887,-0.260611227,0,0.028571429,0.179487179,0,3.73059
2720,山东省,25433f8449d4d90fdbec,0,0,1,1,1,0,1,0,167,48,1,1,1,1,0,0,1,0.802666667,1,0,0,0,0,5,0,1,0,0,0,0.024725275,-0.250952091,0,0.228571429,0.435897436,0.137931034,2.4469
2721,北京市,defc23f7ac985b64f4c6,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.009569378,-0.131213406,0,0.057142857,0.153846154,0,2.63594
2722,青海省,4ba06fe932f6814103b1,1,0,0,1,0,0,1,0,158,47,1,1,1,1,0,0,0,0.829333333,0,1,0,0,0,0,1,0,0,0,0,0.188291139,0.504830152,0,0,0.076923077,0,3.65196
2723,云南省,1ed29c3cefa33ab96579,1,0,0,0,0,0,1,0,183,65,1,1,1,0,0,1,0,0.918666667,0,0,0,1,0,0,1,0,0,0,0,0.004561003,-0.257913725,0,0,0.128205128,0.034482759,3.59627
2724,陕西省,639bf9343d8059afa247,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.941333333,0,1,0,0,0,0,1,0,0,0,0,0.034545455,0.149424007,0,0.171428571,0.205128205,0,3.63527
2725,山西省,7bfdad505b2c8338bed3,1,0,0,1,1,0,1,0,169,60,1,1,1,0,1,0,1,0.818666667,0,0,0,1,0,0,1,0,0,0,0,0.011764706,-0.261469225,0,0.057142857,0.102564103,0,3.29064
2726,浙江省,39260505a5b3d2b853d8,0,1,0,0,1,0,1,0,177,79,1,1,1,1,0,0,1,0.862955556,0,0,0,0,0,5,0,1,0,0,0,0.033333333,-0.229915645,0,0,0.102564103,0.206896552,3.85485
2727,湖南省,0e145504547531aeb413,0,0,1,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.841333333,1,0,0,0,0,5,0,1,0,0,0,0.105446118,0.553822689,0,0.028571429,0.205128205,0.137931034,2.8047
2728,湖南省,edb71947df309ba2e879,0,0,1,1,1,0,1,0,154,45,0,1,1,0,1,0,0,0.844,0,0,1,0,0,2,0,1,0,0,0,0.005037783,-0.238930349,0,0.114285714,0.102564103,0,3.63022
2729,浙江省,4c1e2918d2b8c99610c4,0,1,0,0,1,0,1,0,177,57,1,1,1,1,0,0,0,0.930864074,1,0,0,0,0,1,0,1,0,0,0,0.008510638,-0.248477725,0,0.028571429,0.179487179,0.034482759,3.68835
2730,山东省,edd2df063818daf77814,0,0,1,0,1,0,1,0,180,90,1,1,1,1,0,0,1,0.905333333,0,0,0,1,0,3,0,1,0,0,0,0.003921569,-0.262051175,0,0.057142857,0.179487179,0,3.67975
2731,陕西省,8a2fcce7e4c25b0936ad,0,0,1,0,1,0,1,0,178,66,1,1,1,1,0,0,1,0.926666667,0,1,0,0,0,4,0,1,0,0,0,0.014545455,-0.188646989,0,0.057142857,0.205128205,0.103448276,3.17608
2732,江西省,77ea59b126e414423b94,1,0,0,1,1,0,1,0,160,50,1,1,1,0,1,0,0,0.828,0,0,0,1,0,0,1,0,0,0,0,0.001956947,-0.261517035,0,0.028571429,0.128205128,0,3.75309
2733,河南省,dd2173246d5a419c478f,1,0,0,1,1,0,1,0,161,65,1,1,1,0,1,0,0,0.828,0,0,1,0,0,0,1,0,0,0,0,0.002325581,-0.234630705,0,0.057142857,0.102564103,0,3.45469
2734,吉林省,80442c1125eb0809fb62,1,0,0,1,1,0,1,0,178,66,1,1,1,1,0,0,0,0.904,1,0,0,0,0,5,0,1,0,0,0,0.007586207,-0.25650442,0,0.057142857,0.102564103,0,3.63898
2735,天津市,a92a535e22564a1a8211,0,1,0,1,1,0,1,0,162,53,1,1,1,0,1,0,0,0.872,0,0,1,0,0,0,1,0,0,0,0,0.010204082,-0.233207767,0,0.057142857,0.282051282,0,3.57021
2736,山西省,c3b68b80def4ac33834b,1,0,0,0,1,0,1,0,175,62,0,1,1,0,1,0,1,0.845333333,0,1,0,0,0,0,1,0,0,0,0,0.002040816,1.591184415,0,0.028571429,0.025641026,0,2.49515
2737,湖北省,a30fb9d537f4fa7d7a87,0,0,1,0,1,0,1,0,178,76,1,1,1,1,0,0,1,0.892,1,0,0,0,0,5,0,1,0,0,0,0.074394464,-0.236457295,0,0.028571429,0.076923077,0.172413793,3.72076
2738,重庆市,824042d423df47a2f508,0,1,0,1,1,0,1,0,163,47,1,1,1,0,1,0,0,0.876,0,0,1,0,0,4,0,0,0,0,1,0.04172851,1.18E-15,0,0.2,0.179487179,0,3.28327
2739,甘肃省,1fb2c5f7d733982d10db,1,0,0,0,1,0,1,0,181,75,1,1,1,1,0,0,0,0.885333333,0,1,0,0,0,1,0,1,0,0,0,0.002272727,-0.254966825,0,0.2,0.256410256,0.034482759,3.69081
2740,宁夏回族自治区,a845cbae9d990153ee8d,1,0,0,0,1,0,1,0,180,71,1,1,1,0,1,0,1,0.857333333,0,0,0,0,0,0,1,0,0,0,0,0.012886598,-0.251421232,0,0.114285714,0.051282051,0,3.70642
2741,江苏省,7839febb4870efccda2b,0,1,0,0,1,0,1,0,185,85,1,1,1,1,0,0,0,0.602083333,0,0,0,0,1,2,0,1,0,0,0,0.001769912,-0.261625269,0,0.028571429,0.025641026,0,3.63875
2742,新疆维吾尔自治区,b6660c5c1d3f42ccd034,1,0,0,1,1,0,1,0,160,50,1,1,1,1,0,0,0,0.884,0,1,0,0,0,1,0,0,0,1,0,0.002164502,-0.261949719,0,0.057142857,0.435897436,0,3.68746
2743,陕西省,435e7ff99a2fbc248dca,0,0,1,0,1,0,1,0,185,61,1,1,1,1,0,0,0,0.922666667,1,0,0,0,0,5,0,1,0,0,0,0.011214953,-0.260923092,0,0.028571429,0.230769231,0.103448276,3.42112
2744,天津市,073e3a9f2f81c3cdbd66,0,1,0,1,1,0,1,0,168,62,0,1,1,1,0,0,1,0.910666667,0,0,1,0,0,0,1,0,0,0,0,0.019257221,-0.25516147,0,0,0.102564103,0,3.28256
2745,重庆市,ac6bf372969879d929b6,0,1,0,0,1,0,1,0,170,68,1,1,1,1,0,0,1,0.916,1,0,0,0,0,2,0,1,0,0,0,0.013333333,-0.187053304,0,0,0.051282051,0.137931034,3.38049
2746,北京市,940d25de27e96d09e444,0,1,0,0,1,0,1,0,182,65,1,1,1,0,1,0,0,0.901333333,0,0,0,1,0,2,0,1,0,0,0,0.024193548,-0.250747974,0,0.314285714,0.128205128,0,3.5845
2747,河南省,5693a812fcfa5fc2acab,1,0,0,0,1,0,1,0,176,67,0,1,1,0,1,0,1,0.844,0,0,0,0,0,0,0,0,1,0,0,0.001333333,-0.262216147,0,0,0.128205128,0,3.54828
2748,北京市,12808441ebb263261f5f,0,1,0,0,1,0,1,0,174,56,1,1,1,1,0,0,1,0.893333333,0,0,0,0,1,1,0,1,0,0,0,0.024390244,-0.262245872,0,0.057142857,0.102564103,0,3.53914
2749,海南省,f66ed3161e3482e30b2e,0,0,1,0,1,1,0,0,179,71,1,1,1,0,1,0,1,0.943157895,0,1,0,0,0,4,0,1,0,0,0,0.036363636,-0.210816312,0,0.057142857,0,0,3.45704
2750,上海市,ea2b53ba7a3f6298943d,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.772727273,1,0,0,0,0,2,0,1,0,0,0,0.06097561,2.025106204,0,0.257142857,0.128205128,0.034482759,3.62974
2751,云南省,fa87ed302fced9592d9c,1,0,0,1,1,0,1,0,158,46,1,1,1,1,0,0,1,0.898666667,1,0,0,0,0,0,0,0,1,0,0,0.002173913,-0.262163486,0,0.142857143,0.153846154,0,3.31166
2752,湖北省,71cae027c6c2160bbbf8,0,0,1,0,1,0,1,0,178,80,1,1,1,1,0,0,0,0.928,0,0,0,0,0,2,0,1,0,0,0,0.006410256,-0.261648851,0,0,0.102564103,0.172413793,3.65585
2753,湖南省,0e86c5a8aece26350002,0,0,1,1,0,0,1,0,158,56,0,1,1,0,1,0,0,0.822666667,0,0,1,0,0,0,0,0,1,0,0,0.015873016,-0.255267274,0,0.085714286,0.205128205,0,3.48036
2754,北京市,e46cd59cc0128949770f,0,1,0,0,1,0,1,0,180,69,1,1,1,0,1,0,1,0.912,0,0,0,0,0,3,0,1,0,0,0,0.014285714,-0.184743816,0,0.4,0,0,3.70598
2755,山西省,5d8fd2b488f943658d99,1,0,0,0,1,0,1,0,178,70,1,0,1,1,0,0,1,0.894666667,0,0,0,0,1,0,1,0,0,0,0,0.003344482,-0.00728015,0,0.085714286,0.230769231,0.310344828,2.93455
2756,湖北省,340f3ddeab3b7da30df5,0,0,1,1,1,0,1,0,163,48,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,4,0,1,0,0,0,0.005357143,-0.261993178,0,0.057142857,0.41025641,0.034482759,3.20759
2757,辽宁省,b41caabd1d0c133dbcea,1,0,0,1,0,0,1,0,167,52,1,1,1,1,0,0,0,0.904,0,0,0,0,1,1,0,1,0,0,0,0.004744958,-0.245660947,0,0.114285714,0.282051282,0,2.55945
2758,江西省,981ad81b0c9121f2c962,1,0,0,0,1,0,1,0,172,62,1,1,1,1,0,0,1,0.909333333,1,0,0,0,0,1,0,1,0,0,0,0.001057082,-0.262245448,0,0.228571429,0.205128205,0,3.65471
2759,河北省,41460ea2d0a41ef04cfa,1,0,0,0,1,0,1,0,183,88,1,1,1,1,0,0,0,0.92,1,0,0,0,0,5,0,1,0,0,0,0.302857143,1.616048429,0,0,0.025641026,0,3.7417
2760,广西壮族自治区,973767dcd512597782b1,1,0,0,0,0,0,1,0,173,67,1,1,1,1,0,0,1,0.876,0,0,1,0,0,2,0,1,0,0,0,0.052727273,-0.211505493,0,0,0.076923077,0,3.53322
2761,江苏省,ba987afac6e4d7dff029,0,1,0,1,1,0,1,0,165,52,1,1,1,0,1,0,0,0.614583333,0,0,1,0,0,0,1,0,0,0,0,0.024691358,-0.253329246,0,0.057142857,0.256410256,0,3.55024
2762,湖南省,0bb84a52729da938df88,0,0,1,0,1,0,1,0,176,70,1,1,1,1,0,0,1,0.902666667,1,0,0,0,0,2,0,1,0,0,0,0.001078749,0.176686163,0,0.228571429,0.256410256,0.137931034,3.52421
2763,浙江省,85af7b8e38d23e6e640d,0,1,0,0,1,0,1,0,169,75,0,1,1,1,0,0,0,0.908641235,0,0,0,0,1,5,0,1,0,0,0,0.001694915,-0.26205091,0,0,0.025641026,0,3.55329
2764,北京市,00902d70655bd077c0f7,0,1,0,1,1,0,1,0,168,53,1,1,1,0,1,0,0,0.869333333,0,0,0,1,0,1,0,1,0,0,0,0.034482759,-0.24363414,0,0.228571429,0.461538462,0,3.25043
2765,山西省,727ed85b1424930ab96b,1,0,0,1,1,0,1,0,169,65,0,1,1,0,1,0,0,0.812,0,0,0,1,0,0,1,0,0,0,0,0.003616637,-0.262245872,0,0,0,0,3.28034
2766,湖北省,367013a5dfdf63ce8294,0,0,1,0,1,0,1,0,172,67,1,1,1,1,0,0,1,0.889333333,1,0,0,0,0,3,0,1,0,0,0,0.001428571,-0.26157876,0,0.057142857,0.333333333,0,3.28995
2767,安徽省,f80e560258e5833dd807,0,1,0,0,1,0,1,0,182,68,1,1,1,1,0,0,1,0.886666667,1,0,0,0,0,3,0,0,0,1,0,0.000656599,-0.261965795,0,0.057142857,0.102564103,0,3.20743
2768,北京市,e5ba9aacae4911a53854,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.888,0,0,1,0,0,0,1,0,0,0,0,0.040540541,-0.24214694,0,0,0,0,3.5585
2769,上海市,94e9106dddcb77ace7e9,0,1,0,0,1,0,1,0,178,62,1,1,1,1,0,0,1,0.765151515,1,0,0,0,0,4,0,1,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.179487179,0.034482759,3.52895
2770,山东省,73dfab762151b5274c48,0,0,1,0,1,0,1,0,180,65,1,1,1,1,0,0,1,0.908,1,0,0,0,0,0,0,0,1,0,0,0.001322751,-0.248877663,0,0.171428571,0.282051282,0.172413793,1.70088
2771,江苏省,460388013050970ee4d0,0,1,0,0,1,0,1,0,175,61,1,1,1,1,0,0,0,0.591666667,0,0,1,0,0,2,0,1,0,0,0,0.014166667,-0.26156792,0,0.028571429,0.102564103,0,2.42832
2772,贵州省,d2aba02268e16225e3b6,1,0,0,1,0,0,1,0,163,50,0,1,1,1,0,0,1,0.896,0,0,0,1,0,0,1,0,0,0,0,0.066911765,0.239674676,0,0,0,0,2.39631
2773,湖南省,0f8d8dcfd23d749da894,0,0,1,0,1,0,1,0,178,65,1,1,1,0,0,1,0,0.898666667,0,0,0,0,1,3,0,1,0,0,0,0.045287638,-0.261533808,0,0.2,0.102564103,0,3.33196
2774,湖北省,a3cfeb7640c63dd6e9a8,0,0,1,0,1,0,1,0,178,85,1,1,1,1,0,0,1,0.926666667,0,1,0,0,0,4,0,1,0,0,0,0.001904762,-0.254900941,0,0.342857143,0.307692308,0.310344828,3.43598
2775,重庆市,10a5242b1f6f9c09e56c,0,1,0,0,1,0,1,0,168,52,1,1,1,1,0,0,1,0.941333333,0,1,0,0,0,0,1,0,0,0,0,0.004615385,-0.260855585,0,0,0.230769231,0,3.88698
2776,黑龙江省,434f47bc19fc0a16f28b,1,0,0,1,1,0,1,0,166,53,1,1,1,0,1,0,0,0.785333333,0,0,1,0,0,5,0,1,0,0,0,0.010810811,-0.254737239,0,0.742857143,0.179487179,0,3.21873
2777,天津市,8d448d83005e035eec09,0,1,0,0,1,0,1,0,165,70,1,1,1,1,0,0,1,0.930666667,0,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.282051282,0,3.82127
2778,江苏省,0b5bce6514dc4ea3848a,0,1,0,0,1,0,1,0,176,68,1,1,1,1,0,0,0,0.622916667,0,0,0,0,1,4,0,1,0,0,0,0.018333333,-0.250020173,0,0.2,0.333333333,0.137931034,3.72462
2779,湖北省,bf2f11ed5ba5091e2bef,0,0,1,0,1,0,1,0,173,70,1,1,1,1,0,0,1,0.810666667,1,0,0,0,0,5,0,1,0,0,0,0.037373737,-0.245154153,0,0,0.025641026,0.103448276,2.77769
2780,浙江省,b9721ef2c46330b820ad,0,1,0,1,1,0,1,0,163,48,1,1,1,1,0,0,0,0.91975284,1,0,0,0,0,0,1,0,0,0,0,0.001333333,-0.262104992,0,0.085714286,0.179487179,0,3.4788
2781,北京市,750c1c906846b0490fa4,0,1,0,1,1,0,1,0,167,62,1,1,1,1,0,0,1,0.908,0,0,0,0,0,1,0,1,0,0,0,0.325,-0.262245872,0,0.171428571,0.025641026,0,3.00327
2782,安徽省,48dc7e35f72b668a43f3,0,1,0,0,1,0,1,0,182,72,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,1,0,1,0,0,0,0.004308024,-0.243664476,0,0,0.051282051,0,3.50911
2783,吉林省,afed5b2dc7c6b2c48f54,1,0,0,1,1,0,1,0,170,67,1,1,1,1,0,0,0,0.917333333,0,0,0,0,1,1,0,1,0,0,0,0.02962963,-0.248269212,0,0.514285714,0.435897436,0,3.00597
2784,浙江省,1cc1ef37142a3635eeb5,0,1,0,0,1,0,1,0,182,70,1,1,1,0,1,0,1,0.869135679,0,0,1,0,0,0,1,0,0,0,0,0.011363636,-0.185554341,0,0.057142857,0.025641026,0,3.59051
2785,黑龙江省,905b96eb06b2cc5d400b,1,0,0,0,0,0,1,0,176,58,1,0,1,1,0,0,0,0.877333333,1,0,0,0,0,3,0,1,0,0,0,0.000865052,-0.243121774,0,0.028571429,0.179487179,0,3.62447
2786,北京市,cae901bc07f01e5d65bd,0,1,0,1,0,0,1,0,167,52,1,1,1,1,0,0,1,0.889333333,1,0,0,0,0,1,0,1,0,0,0,0.055555556,-0.262245872,0,0.285714286,0.205128205,0,2.89562
2787,江苏省,605442bae08102091c0c,0,1,0,1,1,0,1,0,171,58,1,1,1,1,0,0,1,0.635416667,0,0,0,1,0,2,0,1,0,0,0,0.006822612,-0.260688676,0,0,0.128205128,0.034482759,3.82754
2788,北京市,92427facc7d05a10704d,0,1,0,1,1,0,1,0,167,47,1,1,1,0,1,0,1,0.881333333,0,0,0,1,0,4,0,1,0,0,0,0.018181818,5.451791832,0,0.428571429,0.179487179,0,3.48817
2789,陕西省,4667ec1f70ce68986acc,0,0,1,0,1,0,1,0,170,60,1,1,1,0,1,0,1,0.864,0,0,0,0,0,0,0,0,1,0,0,0.002824859,-0.262091788,0,0,0.128205128,0,3.72306
2790,山东省,5b7efb247cc6664898c9,0,0,1,1,1,0,1,0,170,110,1,1,1,1,0,0,0,0.930666667,0,0,0,1,0,3,0,1,0,0,0,0.000912409,-0.262243507,0,0,0.076923077,0,3.65826
2791,北京市,aea3f7e7dd0b1e4bed86,0,1,0,0,1,0,1,0,175,73,1,1,1,1,0,0,0,0.938666667,0,1,0,0,0,1,0,1,0,0,0,0.022727273,-0.230547127,0,0.057142857,0.051282051,0,3.16838
2792,北京市,25a4b575f169679558dd,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.929333333,0,0,0,0,0,0,1,0,0,0,0,0.013793103,1.456083601,0,0.085714286,0.153846154,0,3.48319
2793,吉林省,098c01d6071e2a9da06d,1,0,0,0,1,0,1,0,181,70,1,1,1,1,0,0,0,0.866666667,1,0,0,0,0,5,0,1,0,0,0,0.011034483,-0.253585974,0,0.028571429,0.051282051,0.172413793,3.60467
2794,湖南省,e86654f6bd8d1242f545,0,0,1,0,1,0,1,0,180,60,1,1,1,1,0,0,0,0.893333333,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.2,0.179487179,0.103448276,3.51828
2795,山东省,56b1a3bbe35fb0b0b127,0,0,1,1,1,0,1,0,161,48,0,0,1,1,0,0,0,0.930666667,1,0,0,0,0,1,0,0,0,1,0,0.00922722,-0.261847434,0,0.028571429,0.025641026,0,3.73015
2796,江西省,815ed74d680a9f48e2fc,1,0,0,0,1,0,1,0,170,59,0,1,1,1,0,0,1,0.874666667,1,0,0,0,0,4,0,0,0,1,0,0.001796192,1.18E-15,0,0.028571429,0.051282051,0,3.13265
2797,四川省,7981f50100c37183db5d,0,1,0,1,1,0,1,0,162,51,1,1,1,1,0,0,1,0.909333333,0,0,0,1,0,1,0,1,0,0,0,0.01509434,0.006153064,0,0.085714286,0.230769231,0,3.49081
2798,浙江省,dc40bd7113bd7d3219ab,0,1,0,1,1,0,1,0,162,56,1,1,1,1,0,0,0,0.902468519,0,0,0,1,0,3,0,1,0,0,0,0.022641509,1.18E-15,0,0.171428571,0.205128205,0,3.72998
2799,重庆市,5df8b3c0ceb7dda2606a,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.873333333,0,0,1,0,0,0,1,0,0,0,0,0.015555556,0.370875413,0,0,0,0,3.80968
2800,福建省,ec9ba997bc53773fc0bb,0,1,0,1,1,0,1,0,162,59,1,1,1,0,1,0,0,0.869333333,0,0,1,0,0,0,1,0,0,0,0,0.023890785,-0.241642003,0,0.085714286,0.051282051,0,3.49036
2801,山东省,03bca6f38c2ab0d1c216,0,0,1,0,1,0,1,0,180,78,1,1,1,1,0,0,1,0.938666667,1,0,0,0,0,0,1,0,0,0,0,0.010882709,-0.260679192,0,0.142857143,0.128205128,0.034482759,3.39163
2802,湖南省,40daf27d2b864d355e7c,0,0,1,1,1,0,1,0,168,58,1,0,1,0,1,0,0,0.858666667,0,0,1,0,0,0,1,0,0,0,0,0.005181347,-0.033294821,0,0,0.179487179,0,3.59568
2803,辽宁省,69a19a32bc4968379757,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.798666667,1,0,0,0,0,5,0,1,0,0,0,0.07253886,-0.144960998,0,0.114285714,0.435897436,0,3.11983
2804,河南省,4d003034563264d327bd,1,0,0,0,1,0,1,0,172,67,0,1,1,0,1,0,1,0.817333333,0,0,1,0,0,1,0,0,0,1,0,0.001111111,-0.262222677,0,0.085714286,0.102564103,0,3.52188
2805,北京市,92eaed35abeb515d0f7c,0,1,0,0,1,0,1,0,187,90,1,1,1,0,1,0,1,0.918666667,0,1,0,0,0,0,1,0,0,0,0,0.2,-0.262245872,0,0.228571429,0.102564103,0,2.9727
2806,江西省,08b2a7a5d0c32dabe16e,1,0,0,0,1,0,1,0,171,61,0,1,1,1,0,0,0,0.902666667,0,0,0,0,1,3,0,0,0,1,0,0.002059732,-0.261186255,0,0,0.076923077,0,3.25715
2807,上海市,2e84e670b36de57bde94,0,1,0,1,1,0,1,0,157,46,1,1,1,1,0,0,1,0.798484848,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.128205128,0,3.52138
